specObjID,ra,dec,z,class,x,y,z_cart
474123188343695360,14.878904,15.383699,0.01876328,GALAXY,77.1306886284599,20.49248267312653,21.957959276486243
308558728976689152,159.79914,-0.40949106,0.01876407,GALAXY,-77.68197449633912,28.58272534245793,-0.5915899573015401
2916256750627743744,156.96572,16.152129,0.01876412,GALAXY,-73.16929567134243,31.11020127907074,23.02731485708058
1578666473839159296,235.77664,35.54364,0.01876418,GALAXY,-37.88055218105253,-55.690685372178386,48.11966995094411
2345252036209043456,127.19969,19.625274,0.01876432,GALAXY,-47.139176958346916,62.104269893844986,27.801991929307153
442523773464242176,11.161987,-0.36223271,0.01876624,GALAXY,81.21759485792104,16.025527624036087,-0.5233772447619769
2524380635636721664,195.93727,28.084232,0.01876636,GALAXY,-70.23086312091716,-20.05518783138489,38.97296164775938
1891600682260129792,234.59171,40.155548,0.01876658,GALAXY,-36.660658324541956,-51.57075375645075,53.38623322945164
781434770671298560,16.788929,-0.65002998,0.01876735,GALAXY,79.25607328941098,23.91211003739463,-0.9392467666698556
3106413994139740160,214.49831,16.735749,0.0187674,GALAXY,-65.34097127631728,-44.90476776005643,23.840134424961576
1875918894649075712,50.968201,42.302361,0.01876864,GALAXY,38.56347398932692,47.567920382884886,55.72509210833508
1552697387137394688,210.06537,38.50303,0.01876979,GALAXY,-56.07958108414226,-32.462927387384376,51.5481305282127
3115511898221602816,230.99939,15.161142,0.01877133,GALAXY,-50.29932081936354,-62.11313612062768,21.65704402795498
447013079440451584,18.239269,-0.34498395,0.01877255,GALAXY,78.65077980312057,25.918806337519776,-0.4986222883744969
615928029926942720,124.26519,42.378247,0.01877338,GALAXY,-34.444418311222876,50.55958570988177,55.82017919531595
1475007818808453120,171.92675,55.921159,0.01877604,GALAXY,-45.951440738995124,6.51797177449271,68.6039234171662
518070944711862272,51.180615,-5.9906755,0.01877607,GALAXY,51.638855776630514,64.18130497805332,-8.644516279092084
1830751239927785472,186.1401,6.7123949,0.01877639,GALAXY,-81.79009991852581,-8.798741263489637,9.68160714823208
315257223641065472,171.47207,-0.66385753,0.01877641,GALAXY,-81.90857325069018,12.282141094705995,-0.9596867177638339
1833027778786650112,188.81025,7.1374794,0.01877803,GALAXY,-81.22524461682677,-12.589211762414953,10.29254208463403
746603890497054720,24.771173,-9.0852431,0.01877811,GALAXY,74.27172150020512,34.27301759963376,-13.080324818513468
2388171486373373952,210.91759,32.694265,0.01877889,GALAXY,-59.809745850732,-35.820337801718416,44.74693842247398
1785820787928754176,128.01823,26.311455,0.01877937,GALAXY,-45.73773820019867,58.50325767257383,36.72013366184027
2812556861109200896,171.72951,18.832634,0.01877943,GALAXY,-77.5927219655853,11.278742635128909,26.74216132626256
1635962303197243392,188.50578,46.988177,0.01877965,GALAXY,-55.89045820551151,-8.358649196029193,60.57667440482608
1184616343039666176,234.84251,43.865489,0.01878032,GALAXY,-34.39414617571742,-48.83369029756363,57.410319336134
6778172628014487552,225.66785,23.329632,0.01878063,GALAXY,-53.162382578543344,-54.41639714419645,32.80965946178607
3106492059465312256,214.91795,17.854691,0.01878197,GALAXY,-64.66614203696022,-45.14185039857626,25.40345518058377
962757435016112128,207.90939,5.5596809,0.01878274,GALAXY,-72.8759588893172,-38.601126941486214,8.02746038729286
1184612769626875904,234.80215,43.961642,0.01878309,GALAXY,-34.37800216846209,-48.737807295592816,57.518921593137094
2638090471900997632,151.04846,24.15679,0.01878554,GALAXY,-66.16356258109823,36.6019413623238,33.91329153166597
1571787658244417536,220.52649,41.651529,0.01878655,GALAXY,-47.068633099545956,-40.23806098128573,55.07819795148099
990949737651791872,175.68694,52.779558,0.01878686,GALAXY,-49.98819134184857,3.7700899112433985,65.99513977035916
1874673972356868096,49.61521,41.321313,0.01878707,GALAXY,40.327646850511336,47.410318531626814,54.72190412380159
869204938410977280,159.45749,62.064535,0.01878769,GALAXY,-36.35814217799214,13.624507316673762,73.22194911533825
2444356245222615040,238.71672,21.11969,0.01878801,GALAXY,-40.14665756142586,-66.07307965149634,29.863397694232535
1833038499025020928,188.40903,6.8253808,0.01878866,GALAXY,-81.41152113947761,-12.034918321554741,9.850211121423815
1517757656385742848,215.46653,40.230027,0.01879529,GALAXY,-51.555300406422916,-36.728617731085336,53.549873208168464
8690838284065331200,13.780765,31.547756,0.01879602,GALAXY,68.62732968141998,16.832061802592392,43.382395559325424
1407435955605891072,64.75815,26.8276,0.01879625,GALAXY,31.553375583191563,66.92740289812524,37.421059155234786
948076206023010304,180.90105,3.7564105,0.01879631,GALAXY,-82.72889014258227,-1.3011257185662546,5.432305567824942
308636519424354304,160.47247,0.7931804,0.01879655,GALAXY,-78.1414472484027,27.71359934788339,1.1478521098963448
738716818763442176,11.794008,-9.0839534,0.01879678,GALAXY,80.15078200387708,16.735622931493165,-13.091429057409215
310897115263952896,164.01094,0.66203725,0.01879848,GALAXY,-79.7133890450176,22.84097553167799,0.9581753395429605
1183350805189650432,232.19693,44.279823,0.01879862,GALAXY,-36.39137787687356,-46.9102913324113,57.89686360084547
2987055129896708096,203.45491,21.228499,0.0188007,GALAXY,-70.9210363416779,-30.771002238747144,30.030348077034514
11583278169223092224,122.18981,28.077858,0.01880185,GALAXY,-38.98492413062543,61.9314330064205,39.0381973186325
1967067585367271424,156.49173,13.980067,0.01880353,GALAXY,-73.81137237384101,32.10676698999255,20.039170239200867
2005364128843065344,123.03511,52.91128,0.01880353,GALAXY,-27.269884315240933,41.93565808703974,66.16861425461052
2280038903261980672,160.79966,34.761345,0.01880435,GALAXY,-64.35756973412457,22.412105192662153,47.29619153049405
2673033501690849280,155.55837,20.589411,0.0188047,GALAXY,-70.69615519916452,32.13115489619183,29.17235879443009
1168786402729551872,191.01828,55.432228,0.01880583,GALAXY,-46.201706892611575,-8.99600044605545,68.31311458655534
1828508784520095744,183.10626,7.1368387,0.01880585,GALAXY,-82.19546957723976,-4.46055438362516,10.306802480030354
5814390762549565440,231.19869,42.173425,0.01880612,GALAXY,-38.52673090962018,-47.91534583195232,55.697659953156
774709607699343360,5.0747607,1.1145578,0.01880713,GALAXY,82.62393313851422,7.337304542490296,1.613787462777575
589974059094140928,197.38802,1.6730705,0.0188074,GALAXY,-79.14090332067366,-24.783084226266773,2.422310771940581
2267712828645337088,208.97245,38.530938,0.01880776,GALAXY,-56.7807241170053,-31.43838761479294,51.68356538452473
1357899378999715840,122.75934,27.076419,0.01880912,GALAXY,-39.97712737537578,62.129143112340664,37.76776100712929
1967043945867274240,156.09332,13.674538,0.01880967,GALAXY,-73.70693052719876,32.67269712175902,19.616039573927623
8332817210600085504,177.60918,45.936944,0.01881082,GALAXY,-57.65885947897162,2.4073678829427685,59.628050653422704
1169963155619604480,196.3587,54.76434,0.01881498,GALAXY,-45.94711178171057,-13.486989494192246,67.79262760446427
8546744517541517312,6.50945489999998,21.799281,0.01881522,GALAXY,76.56817171631577,8.736640697094446,30.82267801593381
2168652326141716480,126.63702,23.192762,0.01881534,GALAXY,-45.52742785375862,61.22005577353873,32.687870210656605
12705949914473191424,352.72783,3.3424677,0.01881544,GALAXY,82.19355685888895,-10.488661357146382,4.839304954555211
9480203796976261120,231.46018,52.445282,0.01881645,GALAXY,-31.522730989087215,-39.57302035960065,65.8045706561946
853491540813703168,121.08051,37.709456,0.01881695,GALAXY,-33.90132002460245,56.24210725217145,50.7724181539898
2821523378601486336,176.22108,19.456621,0.01881732,GALAXY,-78.0990108996803,5.158470692727795,27.649900871429036
308549108249946112,159.89377,-0.25304655,0.01881749,GALAXY,-77.95061256341641,28.535484696139598,-0.36661332495118226
1571816795302553600,218.76603,41.392692,0.01881821,GALAXY,-48.557414044058795,-38.99378598992747,54.88983022315394
447112585242765312,17.747137,0.43365139,0.01881858,GALAXY,79.06219937906576,25.303654173940032,0.6283055231451692
1890401939338848256,233.75654,39.945279,0.01882429,GALAXY,-37.638915501857284,-51.34529299284604,53.316396239858356
2821668789014259712,176.41791,19.717407,0.01882456,GALAXY,-78.01973102079884,4.884101294633932,28.016588661680558
439225515237206016,5.2620909,0.83348053,0.0188247,GALAXY,82.68322104919974,7.615116684241265,1.2079668315141605
1451313338213492736,221.73401,43.531815,0.01882571,GALAXY,-44.92978134462239,-40.078841022006664,57.19879533040197
767875873457072128,355.16008,-0.89190163,0.01882694,GALAXY,82.74561718462418,-7.006405343731221,-1.2927832915262125
5304201968562231296,210.81549,38.527551,0.01882846,GALAXY,-55.80394478671699,-33.286278657428774,51.736354920650335
1962509834439911424,147.54672,11.30823,0.0188286,GALAXY,-68.72702930936569,43.705201314203016,16.286803773628353
570928049269270528,161.55894,2.556149,0.01882895,GALAXY,-78.71700717587694,26.248331577759895,3.7043717254184956
2829423918765336576,178.80657,21.22036,0.0188297,GALAXY,-77.41497660712375,1.6127316873124315,30.065464753152316
1497543130713450496,226.35808,49.240181,0.01883023,GALAXY,-37.42891254287794,-39.24669235513964,62.918773096613954
2674153629245532160,156.72671,20.349072,0.01883031,GALAXY,-71.54526777312631,30.77272925328949,28.88547256117
2036864870405662720,210.86296,9.4672857,0.01883054,GALAXY,-70.3337502806085,-42.03215008991704,13.663325831192449
9082896095852648448,244.9552,57.544156,0.01883075,GALAXY,-18.871346391675026,-40.38725567721848,70.09364897906235
529201850759538688,136.73745,-0.12355014,0.01883099,GALAXY,-60.49285138695875,56.93097327978706,-0.1791274802612626
9961973502981724160,209.87706,38.7875,0.01883108,GALAXY,-56.145288883760585,-32.25506763819255,52.037829405555605
1555011309441935360,217.01523,38.807011,0.01883314,GALAXY,-51.69350820994481,-38.97540028153634,52.0655457921987
1633734968070924288,184.58517,47.131164,0.01883471,GALAXY,-56.344292283127594,-4.518676290986461,60.89474255532052
2105565373704202240,119.89842,53.10021,0.01883501,GALAXY,-24.8668675218693,43.2475677650351,66.44375889421687
2522087598600513536,192.82471,27.10616,0.01883501,GALAXY,-72.11618033814776,-16.417104377954917,37.85791239904027
914273919647639552,239.31408,48.549297,0.01883631,GALAXY,-28.071032715534095,-47.30348335972298,62.280275009379444
3095106886521874432,222.39091,13.806951,0.0188366,GALAXY,-59.59697440153782,-54.40217966737535,19.830537439725326
372782860056160256,179.53877,-2.0664692,0.01883781,GALAXY,-83.04278479603381,0.6685073722019418,-2.9964749317316994
530324726925518848,137.17432,0.48470355,0.01883815,GALAXY,-60.94620013304485,56.487560747260126,0.702998981233982
1517757931263649792,215.48754,40.195927,0.01883887,GALAXY,-51.686806604757486,-36.85088437340205,53.63571501482342
1616917386911311872,165.23596,46.402488,0.0188394,GALAXY,-55.417103863641685,14.604627702656305,60.18587792509386
4758249360999077888,16.848431,0.89085,0.01883962,GALAXY,79.53045158953095,24.08503118165537,1.2921249081180826
740907320770324480,14.177727,-9.9138268,0.01884002,GALAXY,79.37456667664058,20.052024838816873,-14.308651139425686
2175293926682945536,131.98254,25.831672,0.01884082,GALAXY,-50.039345362670964,55.60839212081004,36.21460575660248
2368918207634368512,199.13383,30.76744,0.01884145,GALAXY,-67.47166154828821,-23.408782085628857,42.51812262976331
570914305373923328,161.4566,2.0897882,0.01884167,GALAXY,-78.74890476378114,26.415360014186117,3.0308917990961577
1616879453760153600,163.11566,45.887919,0.01884172,GALAXY,-55.36061591215287,16.803314699772375,59.67608293435283
2052557651690153984,242.66737,4.9024707,0.01884259,GALAXY,-38.02562014988225,-73.57045698584376,7.103469430192028
2825000584141105152,176.02277,19.996102,0.0188434,GALAXY,-77.92488669481772,5.417920089698763,28.424791257610558
1497521965114615808,226.54756,48.629857,0.01884605,GALAXY,-37.78931909458084,-39.88789227979992,62.389653928333
2267630915029067776,206.98227,37.826331,0.01884663,GALAXY,-58.52044730040902,-29.794850459388396,50.98620566080782
307437227854555136,157.22922,-0.91500847,0.01884725,GALAXY,-76.65124700062987,32.175228637426855,-1.3276974970450217
1355659673797158912,117.74564,23.601649,0.01884769,GALAXY,-35.46915647693604,67.4282292752129,33.288375407632515
1499824066897405952,233.75048,46.814681,0.01884813,GALAXY,-33.6457421652216,-45.887808517488615,60.62456176385445
443684309983848448,11.819748,-1.1486314,0.01884869,GALAXY,81.36796094584079,17.027923673664418,-1.6667755037891379
777040298445400064,10.268059,0.90802706,0.01884919,GALAXY,81.80754519296036,14.819843517162761,1.317703185690297
1874695412833609728,49.179073,41.324907,0.01884922,GALAXY,40.8191122002448,47.254492366912736,54.90604242077141
1874746540124301312,50.041307,42.962642,0.01884944,GALAXY,39.079660784650805,46.64157417845919,56.66890513263077
2170813141535975424,126.59732,23.537983,0.01885192,GALAXY,-45.454559934824275,61.21059819023039,33.21111483325479
2368958889564596224,199.04787,30.95214,0.01885484,GALAXY,-67.42446649636554,-23.27913503586892,42.77836742886065
739853164517287936,13.438091,-9.109629,0.01885554,GALAXY,79.87974219521519,19.086166894077635,-13.168976500513297
2523269854283196416,194.71707,27.785063,0.01885658,GALAXY,-71.17690664083197,-18.695578716773774,38.77576609220179
8908197426273474560,14.398695,-5.0028253,0.01885787,GALAXY,80.26763707430312,20.607277619089448,-7.254364786205058
581130961782073344,180.9127,3.6458692,0.01885799,GALAXY,-83.00924768689235,-1.3224176366404263,5.289891358768253
4563541246828894208,199.14792,-2.0913502,0.01885863,GALAXY,-78.5360588736538,-27.269130878160603,-3.035874300648699
3105282596490209280,212.52879,17.61576,0.01885901,GALAXY,-66.85236385287632,-42.63689359448289,25.17675499953477
2103283885986048000,115.95977,49.614193,0.01886015,GALAXY,-23.59695962938241,48.46727960596712,63.37153598842946
2821534098839857152,175.86865,19.203881,0.01886046,GALAXY,-78.36514457345044,5.660383748344764,27.366694641224303
2522034547164473344,194.80711,27.402573,0.01886249,GALAXY,-71.41838835989017,-18.879033641867665,38.295577033728875
1088914853810169856,176.81147,50.501657,0.01886356,GALAXY,-52.84593103308858,2.943934099661702,64.21042105486308
446984492138129408,18.817064,-1.1002426,0.01886455,GALAXY,78.75475198075327,26.836480332278462,-1.5979049134602499
1475008093686360064,172.02046,55.941898,0.01886485,GALAXY,-46.15375965074131,6.46968196810176,68.9438459803674
1750784031013758976,30.754473,0.032451,0.01886606,GALAXY,71.51954665540283,42.55721900656148,0.047135903387135046
1468332683045136384,144.72277,9.7501955,0.01886608,GALAXY,-66.95969627623502,47.37016795675263,14.094167127357546
1890431626152798208,233.21645,41.191445,0.01886735,GALAXY,-37.50311377285459,-50.161465407733694,54.81287714010565
2188895435861551104,145.13263,28.969332,0.01886807,GALAXY,-59.745777590057195,41.628667840768664,40.31290210784683
3117726044526766080,207.07846,22.364946,0.01886884,GALAXY,-68.53705193773204,-35.039674369039965,31.67160645650701
740962296351713280,14.250848,-9.8745624,0.01886946,GALAXY,79.48185222414716,20.187071188992153,-14.274716297807405
1540383406662117376,178.12733,45.66033,0.01887076,GALAXY,-58.149200428671996,1.901240483827211,59.537017431254135
367132195040552960,170.88022,-1.2610625,0.01887096,GALAXY,-82.17290494484782,13.191064536936848,-1.832051175744766
748822980225689600,28.068737,-8.3522249,0.01887146,GALAXY,72.67697148876067,38.754942065830335,-12.092343399637711
1428887152703334400,130.18841,30.478607,0.01887229,GALAXY,-46.29870266270661,54.8096012889474,42.226261027308844
614747708321720320,124.44764,41.982891,0.01887246,GALAXY,-35.005254347703115,51.03280746952511,55.687776205280485
1890432450786519040,233.37728,41.096076,0.01887853,GALAXY,-37.438609508071515,-50.36939037387928,54.74082506255218
6025898869971507200,162.35855,15.8479,0.01887961,GALAXY,-76.34970883604534,24.280360707753136,22.743327193833633
2814849343004108800,171.50488,22.867939,0.0188801,GALAXY,-75.89732212566167,11.336322158918131,32.36534593592862
308562577267386368,159.82604,-0.22910748,0.01888033,GALAXY,-78.17600250711929,28.72283573163867,-0.33303416675829145
2034653209192065024,210.66965,9.2792368,0.01888061,GALAXY,-70.70001113197506,-41.927957271513954,13.429788697464645
568704836153927680,158.8546,3.2944309,0.01888108,GALAXY,-77.55311599890265,29.99587978157095,4.786399315279545
316460364273313792,170.94494,-1.0416153,0.0188818,GALAXY,-82.24108348903073,13.10673479806632,-1.5141460555931872
3108700978325514240,217.23492,17.695296,0.01888187,GALAXY,-63.177089701345224,-48.01473780549913,25.317315213117425
2821677585107281920,176.52578,19.790226,0.01888393,GALAXY,-78.23806591973228,4.7499114923197645,28.204196071071024
846807059839084544,3.1200117,15.555963,0.01888472,GALAXY,80.13500394900593,4.368028062477682,22.340832323533828
1687739953624147968,18.796909,-1.150334,0.01888514,GALAXY,78.84841837223122,26.83744451497442,-1.6724594384531886
8220342667596552192,123.47698,52.650888,0.01888658,GALAXY,-27.880124772027067,42.1590664480463,66.23053737847734
1923163268617103360,216.29362,13.726649,0.01888736,GALAXY,-65.23514869259628,-47.90879789845529,19.77032031941615
1210422163656435712,28.80797,-0.75084993,0.0188874,GALAXY,72.99965317325183,40.14512338551459,-1.0918255823736416
3110930237697845248,221.40426,15.068228,0.01888753,GALAXY,-60.34484007578025,-53.20910748171646,21.660070833577457
582170275265669120,181.12616,1.6840161,0.0188877,GALAXY,-83.26654468976056,-1.6368313706304527,2.448517024708722
569849147931256832,161.20213,3.2984272,0.01888818,GALAXY,-78.7458335807653,26.804001772452065,4.793993042583207
439183458917443584,4.2865156,-0.95803251,0.01888868,GALAXY,83.07823064551121,6.2270211210034985,-1.3931627741514854
9992411006884927488,201.54231,35.938603,0.01889016,GALAXY,-62.75454418625019,-24.773219476875152,48.907535689205545
2368917383000647680,199.08557,30.678331,0.0188908,GALAXY,-67.72991360763884,-23.434483822071723,42.51757823117681
1088917052833425408,177.42767,49.930238,0.01889234,GALAXY,-53.592907869802886,2.407705140579098,63.776101114169144
2522165114170271744,194.73023,27.964704,0.01889264,GALAXY,-71.18995585867789,-18.716486724346126,39.080568016172165
1882614928330745856,214.17825,49.877406,0.01889548,GALAXY,-44.437789689071174,-30.175237025657566,63.73715097092857
536014706142373888,142.95123,-0.40832518,0.0188967,GALAXY,-66.5283566267772,50.221554607324414,-0.5940566676506368
1380455586239375360,176.57809,10.972245,0.01889807,GALAXY,-81.69430410938276,4.884886993346052,15.86698829128062
569868664262649856,161.16652,2.2591798,0.01889847,GALAXY,-78.84124039055642,26.89116664196556,3.286276789086554
1628107392061302784,178.35996,46.363602,0.018899,GALAXY,-57.507143038927815,1.6465398062283367,60.33639970833592
12704844355833452544,354.65628,5.4372311,0.01890071,GALAXY,82.6398836656454,-7.729876424974067,7.900287222874524
1682256413184780288,9.944172,0.081088,0.01890082,GALAXY,82.12354800944016,14.39810376154181,0.11799839169549049
6161059080679217152,219.77129,8.3730238,0.01890298,GALAXY,-63.40747101465366,-52.775307666912006,12.14239839445389
8865609217241012224,18.142589,0.29290764,0.01890316,GALAXY,79.23987619626178,25.96479248201414,0.42628688963505545
2186519941493057536,144.74165,29.382655,0.01890333,GALAXY,-59.331487075755426,41.94431614112252,40.913123090050235
914254678194153472,239.03063,48.03088,0.01890454,GALAXY,-28.69662775426128,-47.81709340158301,62.00282269358141
1141711204343900160,173.27243,54.682441,0.01890511,GALAXY,-47.879371295272705,5.647891652608923,68.04708305641616
946911823192418304,180.65136,4.5499441,0.0189063,GALAXY,-83.13209700002085,-0.9451177035740091,6.615984647762321
518071769345583104,51.257004,-5.745803,0.01890633,GALAXY,51.932104528404295,64.72226746882156,-8.349649113235168
8900318606799427584,10.821945,-6.6412271,0.01890643,GALAXY,81.36793745696718,15.554065577613237,-9.645469247641334
9562477227838560256,223.78232,43.818277,0.01890725,GALAXY,-43.44810206470333,-41.63950328016677,57.74703585774701
650782005146970112,161.2818,3.6746057,0.01890868,GALAXY,-78.83661040359857,26.71263495636515,5.345796061250604
2821655319996819456,176.10953,19.997508,0.0189093,GALAXY,-78.20363699139307,5.318321204466586,28.525679389339267
1571771165570000896,219.95103,41.046586,0.01890988,GALAXY,-48.226671017480214,-40.39679180940904,54.777003463548766
445916591838750720,16.161297,-0.89102358,0.01891001,GALAXY,80.1104413840891,23.21556449276312,-1.2971837692250612
788189345310861312,28.224267,-0.90209732,0.01891069,GALAXY,73.49215043015371,39.446230336696466,-1.3133510044378611
1959193432425523200,140.38296,11.346739,0.01891452,GALAXY,-63.01678072665927,52.1635902913835,16.415778904432113
450516123922753536,24.29637,0.88243006,0.01891498,GALAXY,76.03920422833889,34.32721771704971,1.2850101464633548
914260175752292352,239.43911,48.367183,0.01891585,GALAXY,-28.18624591275476,-47.734674765547226,62.36620609725794
512394440803903488,38.274355,-8.3191091,0.01891651,GALAXY,64.81960224923324,51.14434589534335,-12.073361245918226
891759769818261504,224.75138,55.472824,0.01891693,GALAXY,-33.58919402934609,-33.29894866481199,68.74841736148724
447136224742762496,18.353494,0.22046787,0.01891766,GALAXY,79.20464957450861,26.276496063544958,0.3211063702020903
780268464467109888,16.205252,-0.28844339,0.01892059,GALAXY,80.1458944021538,23.29250163328931,-0.42017518692302397
2826181454545840128,178.01088,25.751119,0.01892076,GALAXY,-75.12969329099474,2.609302884109923,36.26192099387334
969456483529943040,122.49018,30.60357,0.01892186,GALAXY,-38.59046085771256,60.597806551764414,42.49346723069263
2036850026998687744,210.53332,9.5669097,0.01892229,GALAXY,-70.8960698073355,-41.81653025248765,13.8727397752381
2273227703589038080,159.80478,31.114025,0.01892377,GALAXY,-67.07434156653208,24.672199401196004,43.13615851584435
453813285272184832,28.651732,-0.071477646,0.01892416,GALAXY,73.2567391941376,40.02671797802965,-0.1041413838285777
1552691889579255808,210.56803,38.971769,0.0189243,GALAXY,-55.88188756609099,-33.00638334148995,52.50328354918219
2034639740174624768,210.4861,9.5334993,0.01892521,GALAXY,-70.94836548917351,-41.76860013755974,13.826864742853624
1184532780155955200,231.99114,42.971202,0.01892589,GALAXY,-37.61613836177335,-48.13111835102586,56.90684407017681
631698880597092352,160.77441,59.770055,0.01892653,GALAXY,-39.690125226151444,13.841443540124791,72.13560159025006
1479462490453600256,182.98163,56.803088,0.01892661,GALAXY,-45.65012807489432,-2.3777456766824225,69.86349126556765
2987133470100187136,202.54983,21.602201,0.01892762,GALAXY,-71.69445142996831,-29.7698909587511,30.739146832256594
1764289605286258688,255.07166,18.048723,0.01892764,GALAXY,-20.450573660253237,-76.7061982552982,25.86858663072399
2032290353670809600,208.39502,6.2835392,0.01892773,GALAXY,-73.00794006143344,-39.467045476123054,9.138358562419192
447021600655566848,17.959506,-0.61970999,0.01892829,GALAXY,79.42381192522993,25.744315889213375,-0.903082842947883
2267605901139535872,208.08848,38.195896,0.01892835,GALAXY,-57.89181583819791,-30.89639410338073,51.630628038196626
1572944619472185344,221.24429,40.875371,0.01893321,GALAXY,-47.483757843687705,-41.63376714543395,54.6558139396803
1792558870816647168,139.97441,33.700265,0.01893452,GALAXY,-53.21102762066966,44.68986756350542,46.34327429486234
2005290461564004352,122.68003,52.52216,0.01893494,GALAXY,-27.441087779826407,42.77667532357104,66.28535024682625
1311818572355364864,227.86499,52.54757,0.01893541,GALAXY,-34.076452096413696,-37.666862466077156,66.3095211267382
7299214150248716288,197.45148,28.892887,0.01893611,GALAXY,-69.76737464601544,-21.93263120931925,40.3600839730113
537142800240633856,144.16974,2.70355,0.0189364,GALAXY,-67.64898005268344,48.84431609289896,3.940088729469047
519204540965218304,53.647094,-6.2032826,0.01893691,GALAXY,49.22587547427936,66.88337981898353,-9.02645429867006
449243714041178112,22.156016,-0.069314679,0.01893702,GALAXY,77.36694186516337,31.503602785440325,-0.10105831059523118
1628117012788045824,177.94841,46.873064,0.01893707,GALAXY,-57.06962978729247,2.0443660534040378,60.96757747043278
2255268005984364544,184.78435,37.445611,0.01893777,GALAXY,-66.0927006002606,-5.531779427262587,50.792081222101686
1041564931540936704,232.54623,-1.3787516,0.01893782,GALAXY,-50.78695083299146,-66.29753491378798,-2.01006130141464
1310595365182924800,224.94025,52.977239,0.01893817,GALAXY,-35.6061582162237,-35.53197291127099,66.69823879798471
1821836943432902656,171.78635,7.6877583,0.0189395,GALAXY,-81.945875349173,11.82850968365851,11.176333437921011
9450804774624843776,231.4518,52.445562,0.01894005,GALAXY,-31.734492660473414,-39.82690775503969,66.2351382383469
1539269601366403072,176.31539,45.414897,0.0189401,GALAXY,-58.527297525429816,3.7690042921416413,59.50412493621562
1594341111655065600,235.7785,35.543728,0.01894258,GALAXY,-38.23722282569086,-56.218974706534055,48.57522476800024
3125543022897424384,220.93839,18.205276,0.01894291,GALAXY,-59.96351229625884,-52.01238919190875,26.106350576940457
307537008534775808,159.00865,0.98903904,0.01894327,GALAXY,-78.00535520903323,29.92993935015117,1.4423858730541086
2579505468363794432,139.44007,23.417824,0.01894447,GALAXY,-58.259242640162554,49.86357720059271,33.21268195513979
2001940259465619456,208.19287,14.992515,0.01894497,GALAXY,-71.14828666046164,-38.13797798961216,21.618992990227966
5328967916745676800,161.44238,1.9973484,0.01894578,GALAXY,-79.18005047387088,26.581846915254516,2.912813894079475
992012140778907648,175.86371,52.711134,0.0189459,GALAXY,-50.500196712974905,3.652050736671014,66.49090316400653
382814522928293888,199.29813,-2.2010473,0.01894863,GALAXY,-78.8314260503841,-27.603484420413153,-3.2102175326276376
1875810592753739776,49.681234,41.072508,0.0189498,GALAXY,40.77496060453947,48.048271605367226,54.920640245424835
2824990963414362112,175.85372,20.55758,0.01894981,GALAXY,-78.06340563252093,5.659036970423737,29.352987665875403
313134071519668224,167.49393,0.18128136,0.01895006,GALAXY,-81.60867124489332,18.101277722868353,0.26448251360963837
1389446017774020608,144.95348,7.0658857,0.0189501,GALAXY,-67.91638847281955,47.63779327593088,10.282782922449012
701512642186995712,242.62863,50.790808,0.0189515,GALAXY,-24.296859863073347,-46.93077626263039,64.77594874617948
2519939434166642688,193.19283,27.906812,0.01895199,GALAXY,-71.92913938693609,-16.861331209827988,39.12815987609743
2418481179465377792,223.73352,22.122011,0.01895257,GALAXY,-55.96172728355816,-53.54086085800129,31.483418706101403
449246187942340608,22.008905,-0.73833508,0.01895317,GALAXY,77.50694919837886,31.32885368871894,-1.0773503840060854
3107587997210535936,215.86733,18.028603,0.0189536,GALAXY,-64.42734632716058,-46.581657610963916,25.875990905636314
1086498123930429440,171.07591,48.146551,0.01895392,GALAXY,-55.11120453855176,8.653925598885172,62.276804483309135
824250303414036480,324.36163,11.88084,0.01895397,GALAXY,66.4948124600803,-47.67299707375048,17.213298731922183
915455344925239296,239.34368,47.162221,0.01895417,GALAXY,-28.98651915565986,-48.90375081735373,61.31006539208541
2113352408066189312,140.40872,65.529196,0.01895502,GALAXY,-26.69046410775359,22.073430937168016,76.10339173001948
1184583357690832896,233.85504,43.474422,0.01895504,GALAXY,-35.78935672471003,-48.998647531390176,57.52923285843325
1224017075127740416,7.72012,0.541882,0.01895544,GALAXY,82.85450371365287,11.23199690605491,0.7907979176830068
1435605719494715392,141.83516,36.401898,0.01895567,GALAXY,-52.91468001702732,41.587193181221046,49.622200823118995
609176753654491136,113.74519,31.963218,0.01895579,GALAXY,-28.56548266752162,64.9347848288661,44.265063651056806
448250029937813504,19.223274,0.15312722,0.01895591,GALAXY,78.95555772251139,27.531201083986435,0.22347547417334893
582184019161016320,180.84667,2.8345259,0.01895629,GALAXY,-83.50840535665942,-1.234108498831288,4.135137123288738
1875752043759560704,51.233361,40.827187,0.01895717,GALAXY,39.62075716652667,49.33708221212175,54.67147680687348
2104379824352028672,116.76645,51.098373,0.01895826,GALAXY,-23.651483812291108,46.89018444029931,65.08180201867013
8671748287215458304,350.42939,27.07347,0.01895941,GALAXY,73.43277036259191,-12.381481710607629,38.06435188321133
580983352346044416,180.9068,2.0469335,0.01895946,GALAXY,-83.56991807844788,-1.322741924191959,2.987241224790894
582144436742416384,181.28529,2.3457608,0.01896155,GALAXY,-83.55181245057831,-1.8745940249272688,3.4234894737312827
2584084384873211904,147.09436,23.630399,0.01896241,GALAXY,-64.33844620718823,41.63139188352138,33.528541391116725
